Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyElementText(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/label_Transferencia bancaria directa""), ""Transferencia bancaria directa"")",Chrome 114.0.0.0,,,2023-07-05 20:05:51,2023-07-05 20:05:52,"0,375s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/label_Pagos por cheque""), 2)",Chrome 114.0.0.0,,,2023-07-05 20:05:52,2023-07-05 20:05:52,"0,362s",PASSED
"verifyElementText(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/label_Contra reembolso""), ""Contra reembolso"")",Chrome 114.0.0.0,,,2023-07-05 20:05:52,2023-07-05 20:05:52,"0,392s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/span_Marca aqu para recibir la invitacin de_4e7bcb""))",Chrome 114.0.0.0,,,2023-07-05 20:05:52,2023-07-05 20:05:53,"0,407s",PASSED
"verifyElementText(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/span_He ledo y estoy de acuerdo con los trm_1b4be1""), ""He leído y estoy de acuerdo con los términos y condiciones de la web"")",Chrome 114.0.0.0,,,2023-07-05 20:05:53,2023-07-05 20:05:53,"0,403s",PASSED
"verifyElementText(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/label_Acepto recibir ofertas, noticias y ot_c16676""), ""Acepto recibir ofertas, noticias y otras recomendaciones sobre productos o servicios (opcional)"")",Chrome 114.0.0.0,,,2023-07-05 20:05:53,2023-07-05 20:05:54,"0,379s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/BotonRealizarPedido""))",Chrome 114.0.0.0,,,2023-07-05 20:05:54,2023-07-05 20:05:54,"0,406s",PASSED
"scrollToElement(findTestObject(""Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/a_Haz clic aqu para acceder""), 2)",Chrome 114.0.0.0,,,2023-07-05 20:05:54,2023-07-05 20:05:54,"0,408s",PASSED
Video,Chrome 114.0.0.0,,,2023-07-05 20:05:56,2023-07-05 20:05:56,"0,001s",PASSED
,,,,,,,
Test Cases/ScriptsComunes/LoginDesdeCheckout,Chrome 114.0.0.0,,,2023-07-05 20:05:57,2023-07-05 20:06:12,"15,732s",PASSED
"click(findTestObject(""Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/a_Haz clic aqu para acceder""))",Chrome 114.0.0.0,,,2023-07-05 20:05:57,2023-07-05 20:05:58,"0,475s",PASSED
"delay(2, CONTINUE_ON_FAILURE)",Chrome 114.0.0.0,,,2023-07-05 20:05:58,2023-07-05 20:06:00,"2,048s",PASSED
"verifyElementText(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/label_Nombre de usuario o correo electrnico""), ""Nombre de usuario o correo electrónico *"")",Chrome 114.0.0.0,,,2023-07-05 20:06:00,2023-07-05 20:06:00,"0,367s",PASSED
"verifyElementText(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/label_Contrasea""), ""Contraseña *"")",Chrome 114.0.0.0,,,2023-07-05 20:06:00,2023-07-05 20:06:00,"0,386s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/Usuario""))",Chrome 114.0.0.0,,,2023-07-05 20:06:00,2023-07-05 20:06:01,"0,396s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/Password""), CONTINUE_ON_FAILURE)",Chrome 114.0.0.0,,,2023-07-05 20:06:01,2023-07-05 20:06:01,"0,409s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/BotonAcceder""))",Chrome 114.0.0.0,,,2023-07-05 20:06:01,2023-07-05 20:06:02,"0,455s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/label_Recurdame""))",Chrome 114.0.0.0,,,2023-07-05 20:06:02,2023-07-05 20:06:02,"0,380s",PASSED
"verifyElementText(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/a_Olvidaste la contrasea""), ""¿Olvidaste la contraseña?"")",Chrome 114.0.0.0,,,2023-07-05 20:06:02,2023-07-05 20:06:02,"0,408s",PASSED
"setText(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/Usuario""), Usuario)",Chrome 114.0.0.0,,,2023-07-05 20:06:02,2023-07-05 20:06:03,"0,839s",PASSED
"setText(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/Password""), Password)",Chrome 114.0.0.0,,,2023-07-05 20:06:03,2023-07-05 20:06:04,"0,776s",PASSED
"click(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/BotonAcceder""))",Chrome 114.0.0.0,,,2023-07-05 20:06:04,2023-07-05 20:06:10,"6,102s",PASSED
Video,Chrome 114.0.0.0,,,2023-07-05 20:06:12,2023-07-05 20:06:12,"0,000s",PASSED
,,,,,,,
Test Cases/ScriptsComunes/ComprobacionDatosDeEnvioDeCliente,Chrome 114.0.0.0,,,2023-07-05 20:06:12,2023-07-05 20:06:25,"12,599s",FAILED
"scrollToElement(findTestObject(""Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/Nombre""), 2)",Chrome 114.0.0.0,,,2023-07-05 20:06:13,2023-07-05 20:06:14,"0,409s",PASSED
"verifyElementAttributeValue(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/Nombre""), ""value"", Nombre, 0)",Chrome 114.0.0.0,,,2023-07-05 20:06:14,2023-07-05 20:06:15,"0,976s",FAILED
"verifyElementAttributeValue(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/Apellido""), ""value"", Apellido, 0)",Chrome 114.0.0.0,,,2023-07-05 20:06:15,2023-07-05 20:06:16,"0,839s",FAILED
"verifyElementAttributeValue(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/Pais""), ""title"", Pais, 0)",Chrome 114.0.0.0,,,2023-07-05 20:06:16,2023-07-05 20:06:16,"0,423s",PASSED
"verifyElementAttributeValue(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/Direccion""), ""value"", Direccion, 0)",Chrome 114.0.0.0,,,2023-07-05 20:06:16,2023-07-05 20:06:17,"0,752s",FAILED
"verifyElementAttributeValue(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/Piso""), ""value"", Piso, 0)",Chrome 114.0.0.0,,,2023-07-05 20:06:17,2023-07-05 20:06:18,"0,789s",FAILED
"verifyElementAttributeValue(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/Ciudad""), ""value"", Ciudad, 0)",Chrome 114.0.0.0,,,2023-07-05 20:06:18,2023-07-05 20:06:18,"0,772s",FAILED
"verifyElementAttributeValue(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/Comunidad""), ""title"", Comunidad, 0)",Chrome 114.0.0.0,,,2023-07-05 20:06:18,2023-07-05 20:06:19,"0,838s",FAILED
"scrollToElement(findTestObject(""Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/CP""), 2)",Chrome 114.0.0.0,,,2023-07-05 20:06:19,2023-07-05 20:06:20,"0,403s",PASSED
"verifyElementAttributeValue(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/CP""), ""value"", CP, 0)",Chrome 114.0.0.0,,,2023-07-05 20:06:20,2023-07-05 20:06:20,"0,720s",FAILED
"verifyElementAttributeValue(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/Email""), ""value"", Email, 0)",Chrome 114.0.0.0,,,2023-07-05 20:06:20,2023-07-05 20:06:21,"0,780s",FAILED
"click(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/input_Transferencia bancaria directa_paymen_cf3a83""))",Chrome 114.0.0.0,,,2023-07-05 20:06:21,2023-07-05 20:06:21,"0,431s",PASSED
"click(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/input_Contctenos en email para preguntas re_7d39a6""))",Chrome 114.0.0.0,,,2023-07-05 20:06:21,2023-07-05 20:06:23,"1,527s",PASSED
Video,Chrome 114.0.0.0,,,2023-07-05 20:06:25,2023-07-05 20:06:25,"0,001s",PASSED
,,,,,,,
Test Cases/ScriptsComunes/RealizarPedidoYComprobacionPedidoExitoso,Chrome 114.0.0.0,,,2023-07-05 20:06:25,2023-07-05 20:08:37,"2m - 12,416s",FAILED
"click(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/BotonRealizarPedido""))",Chrome 114.0.0.0,,,2023-07-05 20:06:26,2023-07-05 20:06:26,"0,509s",PASSED
"verifyElementText(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Gracias por tu compra -/h1_Gracias por tu compra""), ""Gracias por tu compra"")",Chrome 114.0.0.0,,,2023-07-05 20:06:26,2023-07-05 20:06:28,"2,459s",FAILED
"verifyElementText(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Gracias por tu compra -/h2_Te agradecemos la compra en esta tienda._5dacf0""), ""Te agradecemos la compra en esta tienda. Esperamos que compres mas veces en esta tienda por eso debajo de la imagen tienes un cupón descuento para que lo utilices en tu próxima compra"")",Chrome 114.0.0.0,,,2023-07-05 20:06:28,2023-07-05 20:07:00,"31,708s",FAILED
"verifyElementVisible(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Gracias por tu compra -/img_Gracias por tu compra_attachment-medium_a68d76""))",Chrome 114.0.0.0,,,2023-07-05 20:07:00,2023-07-05 20:07:32,"31,725s",FAILED
"verifyElementText(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Gracias por tu compra -/h2_Aqu tienes tu cupn con un descuento del _488281""), ""Aquí tienes tu cupón con un descuento del 10% para tu próxima compra"")",Chrome 114.0.0.0,,,2023-07-05 20:07:32,2023-07-05 20:08:04,"31,751s",FAILED
"verifyElementVisible(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Gracias por tu compra -/div_10Cart discountmhj8p64w i""))",Chrome 114.0.0.0,,,2023-07-05 20:08:04,2023-07-05 20:08:35,"31,530s",FAILED
Video,Chrome 114.0.0.0,,,2023-07-05 20:08:37,2023-07-05 20:08:37,"0,000s",PASSED
